index,state,year,name,type,city,county,enroll,mmr,xmed,xper,lat,lng
732,Arizona,2018-19,Cimarron Springs Elementary,Public,Surprise,Maricopa,90,92.22,0,7.78,33.627252,-112.4257937
733,Arizona,2018-19,Horseshoe Trails Elementary,Public,Phoenix,Maricopa,90,92.22,0,7.78,33.7322765,-111.9667811
734,Arizona,2018-19,Stetson Hills Elementary,Public,Glendale,Maricopa,90,92.22,0,8.89,33.717776,-112.150806
735,Arizona,2018-19,Paradise Honors Middle,Charter,Surprise,Maricopa,191,92.15,0,8.38,33.6003278,-112.4348541
736,Arizona,2018-19,Cavett Elementary,Public,Tucson,Pima,38,92.11,2.63,2.63,32.1883298,-110.9400923
737,Arizona,2018-19,Ed & Verma Pastor Elementary,Public,Phoenix,Maricopa,38,92.11,0,5.26,33.3872969,-112.104358
738,Arizona,2018-19,Gilbert Elementary,Public,Gilbert,Maricopa,76,92.11,0,7.89,33.3493479,-111.7923326
739,Arizona,2018-19,Liberty Traditional Charter,Charter,Phoenix,Maricopa,38,92.11,0,0,33.494425,-112.16568
740,Arizona,2018-19,Roosevelt,Public,Yuma,Yuma,38,92.11,0,5.26,32.7182019,-114.6264111
741,Arizona,2018-19,Desert Shadows Elementary,Public,Scottsdale,Maricopa,63,92.06,0,4.76,33.6060362,-111.9537305
742,Arizona,2018-19,Desert Willow Elementary,Public,Casa Grande,Pinal,63,92.06,0,4.76,32.9146758,-111.7117199
743,Arizona,2018-19,Kinsey Inquiry And Discovery,Public,Flagstaff,Coconino,63,92.06,0,11.11,35.1805058,-111.6488383
744,Arizona,2018-19,Prescott Valley,Charter,Prescott Valley,Yavapai,63,92.06,0,9.52,34.5820292,-112.299899
745,Arizona,2018-19,Happy Valley School - East Campus,Charter,Queen Creek,Pinal,88,92.05,0,11.36,33.2594271,-111.5623269
746,Arizona,2018-19,Griffith Elementary,Public,Phoenix,Maricopa,100,92,2,2,33.4685778,-111.9830833
747,Arizona,2018-19,Rogers Ranch,Public,Laveen,Maricopa,125,92,0,7.2,33.3852284,-112.159555
748,Arizona,2018-19,Sahuaro Ranch Elementary,Public,Glendale,Maricopa,75,92,0,0,33.579647,-112.194647
749,Arizona,2018-19,Cactus Wren Elementary,Public,Phoenix,Maricopa,62,91.94,0,11.29,33.5742265,-112.144036
750,Arizona,2018-19,Academy Of Tucson Elementary,Charter,Tucson,Pima,37,91.89,0,13.51,32.2439556,-110.7963135
751,Arizona,2018-19,American Leadership Academy - San Tan,Charter,Queen Creek,Maricopa,111,91.89,0.9,11.71,33.194201,-111.590436
752,Arizona,2018-19,Canyon Rim Elementary,Public,Mesa,Maricopa,111,91.89,0,8.11,33.3605634,-111.6276118
753,Arizona,2018-19,Mayer Elementary,Public,Mayer,Yavapai,37,91.89,0,8.11,34.4013428,-112.2430953
754,Arizona,2018-19,Noah Webster Schools-Pima,Charter,Scottsdale,Maricopa,74,91.89,0,8.11,33.515195,-111.891563
755,Arizona,2018-19,Manzanita Elementary,Public,Kingman,Mohave,123,91.87,0,8.94,35.214669,-114.0174322
756,Arizona,2018-19,Burk Elementary,Public,Gilbert,Maricopa,61,91.8,3.28,1.64,33.3589846,-111.7812753
757,Arizona,2018-19,Desert Star,Public,Goodyear,Maricopa,61,91.8,1.64,4.92,33.427006,-112.396209
758,Arizona,2018-19,Milestones Charter,Charter,Phoenix,Maricopa,61,91.8,0,4.92,33.6507837,-111.9790649
759,Arizona,2018-19,Village Meadows Elementary,Public,Phoenix,Maricopa,73,91.78,0,6.85,33.6491904,-112.1035734
760,Arizona,2018-19,Christ The King Catholic,Private,Mesa,Maricopa,24,91.67,0,8.33,33.411591,-111.7973202
761,Arizona,2018-19,Desert Harbor Elementary,Charter,Peoria,Maricopa,72,91.67,0,0,33.6254719,-112.2529319
762,Arizona,2018-19,Great Hearts Academies - Archway Veritas,Charter,Phoenix,Maricopa,120,91.67,0.83,15,33.4842491,-111.9622693
763,Arizona,2018-19,Kerr Elementary,Public,Mesa,Maricopa,72,91.67,0,6.94,33.4436479,-111.8281293
764,Arizona,2018-19,Le Pera Elementary,Public,Parker,La Paz,24,91.67,0,0,33.941498,-114.4323891
765,Arizona,2018-19,Mountain View Elementary,Public,Prescott Valley,Yavapai,60,91.67,0,8.33,34.6035623,-112.3135418
766,Arizona,2018-19,Mountain View Preparatory,Public,Cottonwood,Yavapai,48,91.67,0,8.33,34.6974801,-111.9933735
767,Arizona,2018-19,Paragon Science Academy,Charter,Chandler,Maricopa,48,91.67,0,8.33,33.317256,-111.892815
768,Arizona,2018-19,Sun Valley Elementary,Public,Peoria,Maricopa,84,91.67,0,3.57,33.5582457,-112.2632646
769,Arizona,2018-19,Ira A Fulton Elementary,Public,Chandler,Maricopa,107,91.59,0,12.15,33.2359902,-111.8467977
770,Arizona,2018-19,Haley Elementary,Public,Chandler,Maricopa,142,91.55,0.7,11.27,33.2569149,-111.775528
771,Arizona,2018-19,Santa Cruz Elementary,Public,Maricopa,Pinal,71,91.55,0,9.86,33.0598508,-111.9551876
772,Arizona,2018-19,Estrella Mountain Elementary,Public,Goodyear,Maricopa,47,91.49,0,8.51,33.3528516,-112.4435365
773,Arizona,2018-19,Falcon Hill Elementary,Public,Mesa,Maricopa,94,91.49,0,9.57,33.4465807,-111.6734183
774,Arizona,2018-19,Palm Valley Elementary,Public,Avondale,Maricopa,117,91.45,0,7.69,33.4776779,-112.3495778
775,Arizona,2018-19,James Kendall Zaharis Elementary,Public,Mesa,Maricopa,105,91.43,0,6.67,33.4551951,-111.6276759
776,Arizona,2018-19,Ocotillo Ridge Elementary,Public,Vail,Pima,70,91.43,1.43,4.29,32.0672105,-110.7033276
777,Arizona,2018-19,Terramar Elementary,Public,Peoria,Maricopa,93,91.4,0,10.75,33.7117716,-112.2095406
778,Arizona,2018-19,Copperwood,Public,Glendale,Maricopa,81,91.36,0,6.17,33.5879273,-112.1996868
779,Arizona,2018-19,Advance U,Charter,Phoenix,Maricopa,23,91.3,0,8.7,33.392013,-112.068009
780,Arizona,2018-19,American Leadership Academy - Mesa,Charter,Mesa,Maricopa,69,91.3,0,11.59,33.3333953,-111.5910849
781,Arizona,2018-19,Colegio Petite,Private,Nogales,Santa Cruz,46,91.3,0,2.17,31.3479088,-110.9276584
782,Arizona,2018-19,Kyrene Del Milenio,Public,Phoenix,Maricopa,92,91.3,0,6.52,33.298655,-111.9835997
783,Arizona,2018-19,Porfirio H. Gonzales Elementary,Public,Tolleson,Maricopa,92,91.3,0,2.17,33.4559517,-112.2615009
784,Arizona,2018-19,Self Development Charter,Charter,Mesa,Maricopa,92,91.3,0,8.7,33.446484,-111.735352
785,Arizona,2018-19,Verrado Heritage Elementary,Public,Buckeye,Maricopa,92,91.3,0,7.61,33.4776022,-112.5085894
786,Arizona,2018-19,Westland School Brighton Campus,Charter,Glendale,Maricopa,23,91.3,0,0,33.553842,-112.245677
787,Arizona,2018-19,Dysart Elementary,Public,El Mirage,Maricopa,80,91.25,0,8.75,33.588014,-112.33862
788,Arizona,2018-19,Imagine Elementary At Desert West,Charter,Phoenix,Maricopa,160,91.25,0,10,33.4669635,-112.2051496
789,Arizona,2018-19,Vistancia Elementary,Public,Peoria,Maricopa,124,91.13,0,7.26,33.755255,-112.332093
790,Arizona,2018-19,Abia Judd Elementary,Public,Prescott,Yavapai,90,91.11,0,1.11,34.5715249,-112.4988067
791,Arizona,2018-19,Copper Ridge,Public,Scottsdale,Maricopa,45,91.11,0,8.89,33.6672388,-111.8649148
792,Arizona,2018-19,Heritage,Public,Glendale,Maricopa,45,91.11,6.67,4.44,33.5750958,-112.174272
793,Arizona,2018-19,Johnson Elementary,Public,Mesa,Maricopa,90,91.11,0,10,33.4002155,-111.7479973
794,Arizona,2018-19,Saint Gregory,Private,Phoenix,Maricopa,45,91.11,0,6.67,33.4882588,-112.0983892
795,Arizona,2018-19,Kyrene Del Cielo,Public,Chandler,Maricopa,112,91.07,0,4.46,33.326902,-111.9175026
796,Arizona,2018-19,Oasis Elementary,Public,Peoria,Maricopa,78,91.03,0,6.41,33.6018136,-112.226852
797,Arizona,2018-19,Sequoia Pathway Academy,Charter,Maricopa,Pinal,78,91.03,0,8.97,33.0555862,-112.0100783
798,Arizona,2018-19,Sunrise Elementary,Public,Bullhead City,Mohave,89,91.01,0,6.74,35.157487,-114.544291
799,Arizona,2018-19,Kingman Academy Of Learning - Primary,Charter,Kingman,Mohave,100,91,2,8,35.223614,-114.0282912
800,Arizona,2018-19,Biltmore Preparatory Academy,Public,Phoenix,Maricopa,77,90.91,5.19,5.19,33.505275,-112.0095222
801,Arizona,2018-19,Center For Academic Success #3,Charter,Douglas,Cochise,33,90.91,0,0,31.3372224,-109.5475932
802,Arizona,2018-19,Children Reaching For The Sky Preparatory,Charter,Tucson,Pima,33,90.91,0,6.06,32.2003814,-110.9102104
803,Arizona,2018-19,Cottonwood Community,Public,Cottonwood,Yavapai,66,90.91,0,9.09,34.7403162,-112.0243375
804,Arizona,2018-19,Desert Thunder,Public,Goodyear,Maricopa,99,90.91,0,6.06,33.4565765,-112.4183431
805,Arizona,2018-19,Edison Elementary,Public,Mesa,Maricopa,99,90.91,0,10.1,33.4251497,-111.8129689
806,Arizona,2018-19,Mesa Arts Academy,Charter,Mesa,Maricopa,22,90.91,0,9.09,33.403925,-111.8362292
807,Arizona,2018-19,Mohave Accelerated Elementary East,Charter,Bullhead City,Mohave,22,90.91,0,0,35.158235,-114.546283
808,Arizona,2018-19,Picture Rocks Elementary,Public,Tucson,Pima,77,90.91,0,6.49,32.311427,-111.236094
809,Arizona,2018-19,Summit Academy,Public,Chandler,Maricopa,88,90.91,0,10.23,33.3554202,-111.8706247
810,Arizona,2018-19,Adams Traditional Academy,Charter,Phoenix,Maricopa,109,90.83,0,9.17,33.695116,-112.11
811,Arizona,2018-19,Wildfire Elementary,Public,Phoenix,Maricopa,65,90.77,0,9.23,33.6933221,-111.9879909
812,Arizona,2018-19,Payson Elementary,Public,Payson,Gila,162,90.74,0.62,11.11,34.2611429,-111.3155228
813,Arizona,2018-19,Sonoran Sky Elementary School-85307,Public,Glendale,Maricopa,54,90.74,0,7.41,33.5165579,-112.2775007
814,Arizona,2018-19,Franklin At Brimhall Elementary,Public,Mesa,Maricopa,140,90.71,0,11.43,33.3925647,-111.7250132
815,Arizona,2018-19,Greenway Elementary,Public,Bisbee,Cochise,43,90.7,0,0,31.4168399,-109.88109
816,Arizona,2018-19,Hassayampa Elementary,Public,Wickenburg,Maricopa,43,90.7,0,4.65,33.9686381,-112.7281653
817,Arizona,2018-19,Legacy Traditional Charter School - Laveen Village,Charter,Laveen,Maricopa,118,90.68,0.85,7.63,33.3750516,-112.1528722
818,Arizona,2018-19,Legacy Traditional School- East Mesa,Charter,Mesa,Maricopa,128,90.63,0,12.5,33.3632471,-111.6025476
819,Arizona,2018-19,Trinity Lutheran Elementary,Private,Litchfield Park,Maricopa,32,90.63,0,12.5,33.4918603,-112.3434556
820,Arizona,2018-19,Marion Donaldson Elementary,Public,Tucson,Pima,53,90.57,0,5.66,32.333323,-111.0118027
821,Arizona,2018-19,Kyrene De La Paloma,Public,Chandler,Maricopa,74,90.54,0,9.46,33.2957416,-111.9317274
822,Arizona,2018-19,Quartz Hill Elementary,Public,Gilbert,Maricopa,74,90.54,1.35,9.46,33.2837208,-111.7604479
823,Arizona,2018-19,Taylor Elementary,Public,Taylor,Navajo,73,90.41,0,9.59,34.464464,-110.0854577
824,Arizona,2018-19,Mountain Shadows Elementary,Public,Glendale,Maricopa,52,90.38,0,9.62,33.663381,-112.1579705
825,Arizona,2018-19,Center For Educational Excellence,Charter,Tempe,Maricopa,31,90.32,0,9.68,33.350022,-111.9136618
826,Arizona,2018-19,Cherokee Elementary,Charter,Scottsdale,Maricopa,124,90.32,0,6.45,33.5653464,-111.958795
827,Arizona,2018-19,Desert Mountain,Public,Phoenix,Maricopa,62,90.32,0,11.29,33.8104947,-112.0786203
828,Arizona,2018-19,Akimel O'Otham Pee Posh,Charter,Coolidge,Pinal,82,90.24,0,0,33.0319159,-111.5792895
829,Arizona,2018-19,John R Davis,Public,Phoenix,Maricopa,41,90.24,0,7.32,33.390289,-112.089797
830,Arizona,2018-19,Sandpiper Elementary,Public,Scottsdale,Maricopa,92,90.22,0,6.52,33.615913,-111.93554
831,Arizona,2018-19,Leading Edge Academy - Mountain View Campus,Charter,Queen Creek,Pinal,51,90.2,0,9.8,33.1984634,-111.6174996
832,Arizona,2018-19,Longview Elementary,Public,Phoenix,Maricopa,71,90.14,0,1.41,33.4937828,-112.0558509
833,Arizona,2018-19,Redfield Elementary,Public,Scottsdale,Maricopa,71,90.14,0,7.04,33.6145255,-111.8838027
834,Arizona,2018-19,Frontier Elementary,Public,Peoria,Maricopa,91,90.11,1.1,9.89,33.6754547,-112.2327715
835,Arizona,2018-19,Liberty Traditional,Public,Prescott Valley,Yavapai,91,90.11,0,9.89,34.5919508,-112.3348946
836,Arizona,2018-19,Desert Trails Elementary,Public,Phoenix,Maricopa,100,90,0,10,33.6904692,-111.9799043
837,Arizona,2018-19,Field Elementary,Public,Mesa,Maricopa,90,90,1.11,10,33.4294178,-111.7811251
838,Arizona,2018-19,Highland Elementary,Public,Mesa,Maricopa,110,90,0,10.91,33.4307426,-111.7653787
839,Arizona,2018-19,Navajo Elementary,Public,Scottsdale,Maricopa,50,90,0,12,33.4721259,-111.918651
840,Arizona,2018-19,Sequoia Pathfinder Academy At Eastmark,Charter,Mesa,Maricopa,40,90,0,10,33.3277405,-111.6184329
841,Arizona,2018-19,Jack Daley Primary,Public,Thatcher,Graham,119,89.92,0,11.76,32.8508736,-109.7590089
842,Arizona,2018-19,Riggs Elementary,Public,Gilbert,Maricopa,109,89.91,0.92,12.84,33.224617,-111.712988
843,Arizona,2018-19,Challenge Charter,Charter,Glendale,Maricopa,79,89.87,0,11.39,33.6426953,-112.1840539
844,Arizona,2018-19,Marilyn Thiele Wilson,Public,Mesa,Maricopa,108,89.81,0.93,7.41,33.3909612,-111.7112911
845,Arizona,2018-19,Gilbert Christian Elementary & Middle,Private,Gilbert,Maricopa,49,89.8,0,12.24,33.3242896,-111.7273981
846,Arizona,2018-19,Basis Phoenix South Primary,Charter,Phoenix,Maricopa,88,89.77,0,10.23,33.3944824,-112.0999907
847,Arizona,2018-19,Beaver Creek,Public,Rimrock,Yavapai,39,89.74,0,10.26,34.6560043,-111.7657134
848,Arizona,2018-19,Legacy Traditional Charter School - Gilbert,Charter,Gilbert,Maricopa,117,89.74,0,10.26,33.3007864,-111.7030899
849,Arizona,2018-19,Val Vista Academy - A Ball Charter,Charter,Gilbert,Maricopa,39,89.74,0,10.26,33.2755538,-111.7566554
850,Arizona,2018-19,Constitution Elementary,Public,Phoenix,Maricopa,107,89.72,0,11.21,33.6529216,-112.0925801
851,Arizona,2018-19,Parkridge Elementary,Public,Peoria,Maricopa,97,89.69,0,5.15,33.6677487,-112.2743157
852,Arizona,2018-19,The Paideia Academy Of South Phoenix,Charter,Phoenix,Maricopa,115,89.57,0,1.74,33.3761544,-112.04858
853,Arizona,2018-19,Paseo Hills Elementary,Public,Phoenix,Maricopa,86,89.53,0,6.98,33.68721,-112.129823
854,Arizona,2018-19,Copper Trails Elementary,Public,Goodyear,Maricopa,95,89.47,2.11,9.47,33.4427113,-112.4211263
855,Arizona,2018-19,Marley Park Elementary,Public,Surprise,Maricopa,85,89.41,0,12.94,33.6039581,-112.3833698
856,Arizona,2018-19,Mountain View,Public,Waddell,Maricopa,85,89.41,0,14.12,33.5771849,-112.4503737
857,Arizona,2018-19,American Leadership Academy - Ironwood K-6,Charter,Queen Creek,Pinal,94,89.36,0,11.7,33.2211995,-111.5706417
858,Arizona,2018-19,Black Mountain Elementary,Public,Golden Valley,Mohave,47,89.36,0,10.64,35.2239725,-114.2216818
859,Arizona,2018-19,Learning Foundation And Performing Arts Warner,Charter,Gilbert,Maricopa,47,89.36,0,10.64,33.3348701,-111.7033381
860,Arizona,2018-19,Fine Arts Academy,Public,Tolleson,Maricopa,75,89.33,1.33,9.33,33.4303996,-112.282167
861,Arizona,2018-19,Odyssey Preparatory Academy - Sienna Hills,Charter,Buckeye,Maricopa,75,89.33,0,14.67,33.4733257,-112.5177806
862,Arizona,2018-19,Robins Elementary,Public,Tucson,Pima,56,89.29,0,10.71,32.2783294,-111.0530243
863,Arizona,2018-19,Pinnacle Peak Elementary,Public,Scottsdale,Maricopa,74,89.19,0,6.76,33.6935103,-111.9136582
864,Arizona,2018-19,Quail Run Elementary,Public,Phoenix,Maricopa,111,89.19,0,9.01,33.6617384,-112.0095769
865,Arizona,2018-19,Fort Mohave Elementary,Public,Fort Mohave,Mohave,110,89.09,0,5.45,34.9963455,-114.5882513
866,Arizona,2018-19,Zuni Hills Elementary,Public,Peoria,Maricopa,82,89.02,0,18.29,33.6882987,-112.2932379
867,Arizona,2018-19,Harris Elementary,Public,Mesa,Maricopa,63,88.89,0,7.94,33.3816624,-111.797508
868,Arizona,2018-19,Maryvale Preparatory Academy,Charter,Phoenix,Maricopa,90,88.89,0,10,33.5090702,-112.1629506
869,Arizona,2018-19,Sandra Day O'Connor Elementary,Public,Mesa,Maricopa,54,88.89,5.56,12.96,33.4306545,-111.7261948
870,Arizona,2018-19,Legacy Traditional School - Maricopa,Charter,Maricopa,Pinal,125,88.8,0,10.4,33.0422422,-112.0059983
871,Arizona,2018-19,Anna Marie Jacobson Elementary,Public,Chandler,Maricopa,98,88.78,0,9.18,33.2601261,-111.8681359
872,Arizona,2018-19,Four Peaks Elementary,Public,Apache Junction,Pinal,89,88.76,0,11.24,33.4321974,-111.5450376
873,Arizona,2018-19,Copper Basin K-8,Public,Queen Creek,Pinal,53,88.68,0,11.32,33.1375694,-111.5277121
874,Arizona,2018-19,Hudlow Elementary,Public,Tucson,Pima,44,88.64,0,9.09,32.2276299,-110.8448582
875,Arizona,2018-19,Rudy G Bologna Elementary,Public,Chandler,Maricopa,79,88.61,0,11.39,33.2982753,-111.8132614
876,Arizona,2018-19,Finley Farms Elementary,Public,Gilbert,Maricopa,96,88.54,0,10.42,33.3447442,-111.7437887
877,Arizona,2018-19,Legacy Traditional School - Chandler,Charter,Chandler,Maricopa,139,88.49,0,10.79,33.2599941,-111.7883885
878,Arizona,2018-19,Lincoln Elementary,Public,Prescott,Yavapai,52,88.46,1.92,5.77,34.540313,-112.4767012
879,Arizona,2018-19,O C Johnson,Public,Yuma,Yuma,78,88.46,0,1.28,32.705315,-114.6350634
880,Arizona,2018-19,St Andrews Preschool & Kindergarten,Private,Tu,Pima,26,88.46,0,15.38,32.3452915,-110.9825567
881,Arizona,2018-19,Fireside Elementary,Public,Phoenix,Maricopa,121,88.43,0,6.61,33.6810277,-112.0012097
882,Arizona,2018-19,Leading Edge Academy - Maricopa Campus,Charter,Maricopa,Pinal,95,88.42,0,4.21,33.049339,-112.015336
883,Arizona,2018-19,Augustus H Shaw Jr,Public,Phoenix,Maricopa,69,88.41,0,11.59,33.449227,-112.0537049
884,Arizona,2018-19,Canyon Springs,Public,Anthem,Maricopa,77,88.31,0,9.09,33.8743231,-112.1545717
885,Arizona,2018-19,Kyrene De La Estrella Elementary,Public,Phoenix,Maricopa,68,88.24,0,16.18,33.2927037,-112.0274069
886,Arizona,2018-19,Legacy Traditional School-Queen Creek,Charter,Queen Creek,Pinal,144,88.19,0,4.86,33.2581636,-111.5738423
887,Arizona,2018-19,Presidio,Charter,Tucson,Pima,42,88.1,0,9.52,32.2654044,-110.9468183
888,Arizona,2018-19,Smoketree Elementary,Public,Lake Havasu City,Mohave,84,88.1,1.19,11.9,34.4856887,-114.3215298
889,Arizona,2018-19,Norterra Canyon K-8,Public,Phoenix,Maricopa,92,88.04,0,13.04,33.7304824,-112.1068436
890,Arizona,2018-19,Pomeroy Elementary,Public,Chandler,Maricopa,91,87.91,0,8.79,33.343812,-111.868372
891,Arizona,2018-19,Ventana Vista Elementary,Public,Tucson,Pima,74,87.84,0,9.46,32.3170468,-110.8516123
892,Arizona,2018-19,Paseo Verde Elementary,Public,Peoria,Maricopa,90,87.78,0,7.78,33.6256887,-112.2275864
893,Arizona,2018-19,Franklin At Alma Elementary,Public,Mesa,Maricopa,57,87.72,0,12.28,33.370059,-111.862158
894,Arizona,2018-19,Humboldt Elementary,Public,Humbolt,Yavapai,57,87.72,0,10.53,34.5043706,-112.2394401
895,Arizona,2018-19,Gavilan Peak Elementary,Public,Anthem,Maricopa,48,87.5,0,6.25,33.8558673,-112.116487
896,Arizona,2018-19,Greenbrier Elementary,Public,Glendale,Maricopa,48,87.5,0,8.33,33.6435056,-112.191858
897,Arizona,2018-19,Keystone Montessori Charter,Charter,Phoenix,Maricopa,24,87.5,0,16.67,33.295443,-112.060759
898,Arizona,2018-19,New Horizon School For The Performing Art,Charter,Mesa,Maricopa,24,87.5,0,4.17,33.4080145,-111.8209999
899,Arizona,2018-19,Great Heart Academies Archway Lincoln,Charter,Chandler,Maricopa,111,87.39,2.7,14.41,33.2738864,-111.7902982
900,Arizona,2018-19,Desert Mountain Elementary,Public,Queen Creek,Maricopa,95,87.37,1.05,11.58,33.2462071,-111.6505228
901,Arizona,2018-19,Franklin West Elementary,Public,Mesa,Maricopa,87,87.36,0,11.49,33.409711,-111.8301921
902,Arizona,2018-19,Pima Elementary,Public,Pima,Graham,63,87.3,0,12.7,32.8938639,-109.8267446
903,Arizona,2018-19,Basis Goodyear Primary,Charter,Goodyear,Maricopa,110,87.27,0,14.55,33.4401517,-112.3983334
904,Arizona,2018-19,Jamaica Elementary,Public,Lake Havasu City,Mohave,47,87.23,0,8.51,34.4908462,-114.2876715
905,Arizona,2018-19,Canyon Ridge Elementary,Public,Surprise,Maricopa,86,87.21,0,12.79,33.6333024,-112.4324374
906,Arizona,2018-19,Basis Chandler Primary North Campus,Charter,Chandler,Maricopa,125,87.2,0,3.2,33.3070738,-111.8103792
907,Arizona,2018-19,C I Waggoner,Public,Tempe,Maricopa,78,87.18,0,8.97,33.342527,-111.9216111
908,Arizona,2018-19,Palominas Elementary,Public,Hereford,Cochise,39,87.18,0,12.82,31.3812515,-110.1251688
909,Arizona,2018-19,Reid Traditional School Painted Rock Academy,Charter,Phoenix,Maricopa,78,87.18,0,15.38,33.6207483,-112.1151883
910,Arizona,2018-19,Roadrunner Elementary,Public,Marana,Pima,39,87.18,0,7.69,32.414231,-111.3234989
911,Arizona,2018-19,Hualapai Elementary,Public,Kingman,Mohave,148,87.16,0,12.84,35.1930731,-114.009237
912,Arizona,2018-19,Desert Willow Elementary,Public,Kingman,Mohave,101,87.13,0,13.86,35.2291989,-113.9745665
913,Arizona,2018-19,Archway Classical Academy - Scottsdale,Charter,Scottsdale,Maricopa,170,87.06,0,12.94,33.6354116,-111.88023
914,Arizona,2018-19,Weinberg Elementary,Public,Chandler,Maricopa,100,87,0,15,33.2548743,-111.7544317
915,Arizona,2018-19,Anasazi Elementary,Public,Scottsdale,Maricopa,46,86.96,0,13.04,33.596033,-111.812324
916,Arizona,2018-19,Montessori Academy,Charter,Paradise Valley,Maricopa,23,86.96,0,8.7,33.5253347,-111.9448588
917,Arizona,2018-19,Anthem Preparatory Academy,Charter,Anthem,Maricopa,61,86.89,1.64,16.39,33.84551,-112.1372113
918,Arizona,2018-19,La Senita Elementary,Public,Kingman,Mohave,38,86.84,0,13.16,35.2400004,-114.0041833
919,Arizona,2018-19,Navarrete Elementary,Public,Chandler,Maricopa,76,86.84,0,13.16,33.211731,-111.7603482
920,Arizona,2018-19,David Crockett,Public,Phoenix,Maricopa,91,86.81,0,3.3,33.4545914,-112.0036519
921,Arizona,2018-19,Diamond Canyon Elementary,Public,Phoenix,Maricopa,83,86.75,0,14.46,33.8476811,-112.1005461
922,Arizona,2018-19,Champion Chandler,Charter,Chandler,Maricopa,60,86.67,0,6.67,33.300618,-111.825352
923,Arizona,2018-19,Country Meadows Elementary,Public,Peoria,Maricopa,105,86.67,0.95,5.71,33.557474,-112.29631
924,Arizona,2018-19,Dr Daniel Bright Elementary,Public,Cottonwood,Yavapai,60,86.67,0,13.33,34.7131976,-112.0309475
925,Arizona,2018-19,Gilbert Christian Schools - Greenfield,Private,Gilbert,Maricopa,60,86.67,0,13.33,33.2714808,-111.7373323
926,Arizona,2018-19,Imagine Charter Elementary School At East,Charter,Mesa,Maricopa,105,86.67,0,0,33.3921843,-111.6225677
927,Arizona,2018-19,Khalsa Montessori Primary,Charter,Phoenix,Maricopa,30,86.67,0,23.33,33.476259,-112.069997
928,Arizona,2018-19,Great Heart Academies Archway Cicero,Charter,Scottsdale,Maricopa,82,86.59,1.22,17.07,33.5414744,-111.8902718
929,Arizona,2018-19,John & Carol Carlson Elementary,Public,Chandler,Maricopa,82,86.59,0,17.07,33.2279844,-111.7774891
930,Arizona,2018-19,Avalon Elementary,Charter,Apache Junction,Pinal,52,86.54,0,5.77,33.405117,-111.554094
931,Arizona,2018-19,Dr. Gary And Annette Auxier Elementary,Public,Queen Creek,Maricopa,141,86.52,0,16.31,33.2428523,-111.6872021
932,Arizona,2018-19,Happy Valley,Charter,Peoria,Maricopa,81,86.42,1.23,12.35,33.7114803,-112.2144993
933,Arizona,2018-19,Chandler Christian Academy,Private,Chandler,Maricopa,22,86.36,0,9.09,33.268091,-111.825816
934,Arizona,2018-19,Create Academy,Charter,Phoenix,Maricopa,22,86.36,0,13.64,33.4772788,-112.0295922
935,Arizona,2018-19,Duncan Elementary,Public,Duncan,Greenlee,22,86.36,0,9.09,32.7474425,-109.0862518
936,Arizona,2018-19,Desert Sun Elementary,Public,Scottsdale,Maricopa,43,86.05,0,16.28,33.737679,-111.944107
937,Arizona,2018-19,Sequoia Charter Elementary,Charter,Mesa,Maricopa,57,85.96,0,1.75,33.3874,-111.81639
938,Arizona,2018-19,Territorial Early Childhood Center,Private,Chino Valley,Yavapai,163,85.89,0,19.02,34.7654357,-112.4457011
939,Arizona,2018-19,Dreaming Summit Elementary,Public,Litchfield Park,Maricopa,92,85.87,0,2.17,33.514709,-112.347197
940,Arizona,2018-19,Blue Ridge Elementary,Public,Lakeside,Navajo,126,85.71,0,15.87,34.1494471,-109.9666195
941,Arizona,2018-19,Desert Springs Preparatory Elementary,Public,Scottsdale,Maricopa,42,85.71,0,16.67,33.6208759,-111.9516902
942,Arizona,2018-19,Playa Del Rey Elementary,Public,Gilbert,Maricopa,42,85.71,0,14.29,33.3591728,-111.8164015
943,Arizona,2018-19,Rancho Solano Preparatory School - Greenway,Private,Scottsdale,Maricopa,28,85.71,0,14.29,33.6263927,-111.9587818
944,Arizona,2018-19,Reid Traditional Schools - Valley Academy,Charter,Phoenix,Maricopa,105,85.71,0,16.19,33.677177,-112.0924062
945,Arizona,2018-19,Rio Vista Elementary,Public,Avondale,Maricopa,56,85.71,0,14.29,33.471328,-112.2796389
946,Arizona,2018-19,Eduprize,Charter,Queen Creek,Pinal,216,85.65,0,16.67,33.175318,-111.615149
947,Arizona,2018-19,Desert Heights Elementary Charter,Charter,Glendale,Maricopa,97,85.57,0,5.15,33.633436,-112.182306
948,Arizona,2018-19,Highland Primary,Public,Snowflake,Navajo,97,85.57,0,14.43,34.5002219,-110.0847879
949,Arizona,2018-19,Champion Schools,Charter,Phoenix,Maricopa,62,85.48,0,0,33.3751245,-112.0699265
950,Arizona,2018-19,Great Hearts Academies - Archway North Phoenix,Charter,Phoenix,Maricopa,117,85.47,1.71,16.24,33.6161871,-112.0143855
951,Arizona,2018-19,Riverbend Prep,Charter,Laveen,Maricopa,41,85.37,0,14.63,33.394983,-112.16708
952,Arizona,2018-19,Magma Ranch K-8,Public,Florence,Pinal,75,85.33,0,2.67,33.1538187,-111.4480434
